,Location,NewHome,FTB,Age,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Score
251,4,2,2,39,125995,10,6,5,6,0.368,113588,0.85,25,0.0535,133633,0.065,196.7848925
252,4,2,2,34,101108,3,3,6,3,0.423,70184,0.7,25,0.015,100263,0.033,230.90517110000002
253,1,1,2,44,165236,4,1,5,5,0.353,418832,0.55,25,0.05,761513,0.17800000000000002,162.51685080000001
254,1,2,2,27,215624,11,2,3,5,0.376,376546,0.6,30,0.015,627577,0.07200000000000001,169.0133482
255,3,2,1,24,124575,3,2,3,5,0.473,226878,0.93,35,0.05,243955,0.11,235.533311
256,1,2,2,37,181802,6,2,1,5,0.34,551700,0.45,25,0.025,1226000,0.163,163.9332107
257,1,2,2,34,160271,9,2,5,4,0.297,88188,0.93,35,0.025,94826,0.024,164.1017138
258,1,2,2,39,107547,11,1,3,5,0.461,542187,0.75,30,0.045,722916,0.307,209.22671709999997
259,2,1,2,39,77922,2,3,1,6,0.446,344984,0.85,20,0.05,405864,0.35100000000000003,246.03200069999997
260,6,1,1,27,57390,2,4,1,5,0.465,154146,0.7,35,0.015,220209,0.099,261.6525171
261,6,2,2,20,121730,13,2,6,6,0.375,127689,0.65,40,0.015,196445,0.035,216.7006974
262,1,2,2,48,153417,2,1,5,6,0.316,219157,0.7,35,0.0535,313081,0.09,181.32781809999997
263,6,2,1,29,101320,11,6,5,6,0.41700000000000004,223571,1.0,35,0.05,223571,0.134,241.42347030000002
264,6,2,2,37,159392,1,5,5,6,0.371,177045,0.7,40,0.0535,252921,0.067,196.6251813
265,1,1,1,37,77189,5,3,2,5,0.491,322908,0.975,25,0.045,331188,0.27899999999999997,272.7110852
266,2,2,2,31,86603,13,6,5,3,0.375,155818,0.6,20,0.0535,259697,0.147,213.2942219
267,6,2,2,45,166224,3,1,3,5,0.384,233795,0.6,30,0.0535,389658,0.094,166.29282619999998
268,6,1,1,27,63977,8,2,3,6,0.5479999999999999,219120,0.93,35,0.015,235613,0.126,250.77485640000003
269,6,1,2,54,139723,4,2,5,2,0.36700000000000005,378152,0.93,25,0.0535,406615,0.196,237.3656273
270,6,1,2,42,154793,12,2,1,6,0.316,73859,0.75,25,0.045,98479,0.032,185.431842
271,3,1,1,30,88151,2,2,1,6,0.444,161382,0.85,30,0.035,189861,0.099,253.50086380000002
272,3,2,2,39,87250,10,2,3,7,0.473,162504,0.6,25,0.0535,270840,0.135,197.764118
273,3,2,1,28,131499,3,5,5,6,0.397,315730,0.975,30,0.025,323826,0.114,242.9847214
274,1,2,1,27,128265,13,2,1,5,0.374,290151,0.93,40,0.05,311990,0.131,212.81272740000003
275,6,1,1,27,66192,13,1,3,6,0.499,151078,0.75,35,0.0535,201437,0.14400000000000002,230.03809790000003
276,2,1,1,33,63241,12,4,5,6,0.45899999999999996,342084,0.93,25,0.025,367832,0.29100000000000004,260.7619527
277,5,1,1,31,152862,3,2,3,3,0.465,226733,0.7,30,0.015,323904,0.061,228.08715750000002
278,6,2,1,37,90082,1,5,5,5,0.40299999999999997,189044,0.75,35,0.0535,252059,0.133,229.08556319999997
279,6,2,2,51,133136,3,1,5,3,0.374,170194,0.75,25,0.0535,226925,0.09300000000000001,213.2497378
280,6,2,1,42,93249,12,3,2,6,0.478,206163,0.85,35,0.015,242545,0.081,247.2027194
281,2,2,2,49,158061,8,1,5,2,0.369,96815,0.75,25,0.025,129087,0.033,191.09008740000002
282,4,2,1,26,153976,5,2,3,6,0.38,311615,0.93,35,0.05,335070,0.12300000000000001,204.3672874
283,1,2,2,52,168011,5,1,5,6,0.332,140598,0.85,30,0.0535,165409,0.055999999999999994,172.5349101
284,1,1,2,39,98603,12,3,3,5,0.493,212268,0.93,25,0.025,228245,0.11599999999999999,239.9180245
285,6,2,2,29,162080,3,2,3,3,0.345,355904,0.65,40,0.025,547545,0.087,189.1733689
286,2,1,2,49,54187,13,2,1,2,0.455,264822,0.7,20,0.0535,378317,0.39799999999999996,252.6360168
287,6,1,1,27,98852,4,3,5,6,0.395,149791,0.75,35,0.0535,199721,0.096,215.18092059999998
288,6,2,2,33,141089,10,6,5,6,0.32299999999999995,120813,0.7,35,0.015,172590,0.031,206.92714919999997
289,1,2,2,39,121990,9,1,5,5,0.354,283229,0.7,30,0.0535,404613,0.156,152.2421626
290,1,2,2,47,163046,5,1,3,4,0.436,239134,0.65,35,0.0535,367898,0.09300000000000001,183.2114791
291,1,2,2,33,132360,3,2,5,6,0.358,233879,0.75,35,0.045,311839,0.1,197.0251454
292,6,2,1,43,97829,12,3,5,4,0.46,298372,0.93,40,0.025,320830,0.121,253.5412557
293,2,2,1,24,184764,11,2,5,6,0.332,245100,0.85,30,0.0535,288353,0.08900000000000001,177.0344467
294,1,1,2,40,121481,10,2,5,5,0.325,405250,1.0,25,0.05,405250,0.23399999999999999,193.49351940000003
295,2,2,1,34,88523,11,6,2,5,0.49700000000000005,210672,0.7,30,0.035,300960,0.128,259.5402108
296,2,2,2,37,152906,6,1,5,6,0.37200000000000005,227622,0.75,20,0.0535,303496,0.121,156.3647468
297,1,2,2,41,168762,5,1,6,6,0.40399999999999997,420455,0.93,30,0.0535,452102,0.16699999999999998,188.80466289999998
298,1,2,2,32,138965,13,1,5,3,0.377,436053,0.85,35,0.015,513004,0.115,191.76544130000002
299,2,2,2,38,138227,11,1,5,6,0.386,148347,0.6,20,0.0535,247245,0.08800000000000001,148.81918969999998
300,1,2,2,34,155891,11,1,5,5,0.342,293726,0.6,30,0.0535,489543,0.126,158.21141619999997
301,6,2,2,45,60883,3,2,3,6,0.5,269729,0.93,30,0.0535,290031,0.297,252.7011213
302,3,1,1,32,68945,12,3,5,6,0.465,217092,0.93,30,0.045,233432,0.191,269.5749537
303,6,2,2,30,153074,7,1,3,5,0.35600000000000004,215863,1.0,35,0.0535,215863,0.08900000000000001,197.44728730000003
304,1,1,1,29,83507,8,2,5,2,0.43200000000000005,244478,0.975,30,0.015,250747,0.121,245.12948450000002
305,3,1,2,38,90883,3,2,3,3,0.449,273026,0.75,25,0.035,364035,0.18,238.55875989999998
306,1,2,2,44,122348,11,1,3,3,0.445,317164,0.65,35,0.0535,487945,0.16399999999999998,169.0573419
307,4,2,1,34,108967,8,2,5,6,0.40399999999999997,239090,0.93,30,0.035,257086,0.11800000000000001,236.93485840000002
308,1,2,2,32,121923,8,2,3,5,0.441,559775,0.85,35,0.035,658559,0.228,218.8706422
309,6,1,2,32,158544,8,2,5,5,0.363,155384,0.6,25,0.0535,258973,0.071,170.3463428
310,6,2,2,47,43420,7,2,1,4,0.45299999999999996,233413,0.7,30,0.025,333447,0.255,257.5976479
311,5,2,1,29,129245,14,6,6,5,0.41700000000000004,261835,0.85,35,0.045,308041,0.115,266.5265471
312,1,2,2,22,151178,6,1,5,5,0.369,303160,0.85,35,0.015,356659,0.07400000000000001,199.6818155
313,6,1,2,37,225571,6,1,3,5,0.39399999999999996,343725,0.75,30,0.015,458300,0.063,190.6549892
314,6,1,2,42,183095,4,6,3,4,0.423,243213,0.85,25,0.0535,286133,0.096,204.51802
315,6,1,2,48,178858,1,5,1,3,0.39399999999999996,316234,1.0,25,0.05,316234,0.124,255.3795259
316,6,1,1,47,46217,10,2,1,4,0.484,172592,0.93,30,0.0535,185583,0.25,261.7185416
317,6,1,1,40,69367,6,2,1,5,0.452,243283,0.6,35,0.0535,405472,0.222,213.9931107
318,2,2,1,37,100140,2,3,5,6,0.37200000000000005,121155,0.93,25,0.0535,130274,0.08800000000000001,200.36515880000002
319,6,1,2,33,156336,11,1,5,5,0.33,330000,0.85,25,0.015,388235,0.10099999999999999,203.1669019
320,6,1,2,47,173067,5,1,3,3,0.358,216388,0.45,25,0.05,480862,0.08800000000000001,187.577304
321,2,1,1,50,96338,4,3,5,6,0.41,175172,0.7,20,0.025,250246,0.11599999999999999,236.5358318
322,2,2,1,36,137724,11,1,3,6,0.43200000000000005,273431,0.93,30,0.0535,294012,0.133,203.5976126
323,6,2,1,23,85773,2,3,5,6,0.414,256311,0.93,35,0.0535,275603,0.18899999999999997,264.2279976
324,2,2,2,39,96838,1,5,5,5,0.39799999999999996,127602,0.93,20,0.0535,137206,0.107,215.21995460000002
325,1,2,2,40,160663,9,1,5,3,0.28800000000000003,208822,1.0,25,0.035,208822,0.078,195.80507250000002
326,6,2,2,32,102587,6,2,2,6,0.447,161987,0.75,35,0.0535,215983,0.1,221.45549640000002
327,1,1,1,29,129927,5,2,3,5,0.423,198519,0.7,35,0.0535,283599,0.09699999999999999,187.5452369
328,6,1,1,31,72997,3,3,2,5,0.426,165459,0.85,35,0.045,194658,0.129,270.4621328
329,2,1,2,28,46624,3,1,5,5,0.431,144831,0.75,20,0.015,193108,0.18,232.5096221
330,4,1,2,29,80921,5,1,3,5,0.47200000000000003,213442,0.85,30,0.045,251108,0.16,236.2575215
331,6,2,1,26,62687,1,5,4,6,0.41700000000000004,204338,0.75,40,0.0535,272451,0.198,232.7427412
332,6,1,2,27,124960,11,1,5,5,0.42,181204,0.65,35,0.0535,278775,0.092,191.9272179
333,6,1,2,45,153292,13,1,6,4,0.436,564926,0.75,25,0.0535,753235,0.268,223.39315
334,1,1,2,43,155037,5,1,6,6,0.402,429273,0.65,20,0.0535,660420,0.226,168.9194346
335,6,1,2,40,117923,7,1,1,5,0.40700000000000003,220250,1.0,30,0.0535,220250,0.125,215.3675664
336,6,2,2,44,127339,7,1,5,1,0.37,117947,0.65,30,0.0535,181457,0.062,175.16077080000002
337,1,1,1,25,88676,2,4,3,6,0.493,318664,0.93,35,0.0535,342649,0.22699999999999998,254.6886931
338,1,2,2,40,124480,5,1,3,6,0.44799999999999995,99572,0.93,30,0.035,107067,0.043,197.0167801
339,1,1,2,52,157755,5,1,6,4,0.363,210762,0.93,20,0.05,226626,0.106,221.09669240000002
340,4,2,1,23,52329,12,6,3,6,0.479,257377,0.93,35,0.0535,276749,0.311,278.51788369999997
341,6,2,2,52,124294,10,1,5,5,0.35100000000000003,252502,0.7,25,0.0535,360717,0.14800000000000002,216.89182960000002
342,2,1,2,30,161097,11,1,3,5,0.39799999999999996,156529,0.7,20,0.0535,223613,0.079,163.9041522
343,4,2,2,34,123988,11,2,5,6,0.401,280225,0.6,25,0.05,467042,0.159,182.5393995
344,4,1,2,28,161775,14,1,5,5,0.364,102618,0.93,30,0.0535,110342,0.043,181.580697
345,6,2,2,31,156601,12,6,1,3,0.32299999999999995,66676,0.65,30,0.0535,102578,0.028999999999999998,196.7866975
346,6,1,2,29,160492,6,1,1,6,0.348,82972,0.6,35,0.015,138287,0.019,163.06011819999998
347,6,1,2,39,134007,13,1,6,6,0.418,437029,0.6,30,0.035,728382,0.17600000000000002,216.71814530000003
348,1,1,1,29,75487,3,6,3,5,0.493,201454,0.975,35,0.0535,206619,0.16899999999999998,241.50874080000003
349,6,1,1,32,78271,12,4,2,6,0.5,170506,0.975,35,0.0535,174878,0.138,264.01594950000003
350,1,2,2,50,166396,5,1,3,4,0.42200000000000004,670390,0.65,30,0.0535,1031369,0.27,207.4333911
351,1,1,1,25,168678,13,2,5,5,0.33,203134,0.975,35,0.035,208343,0.06,211.69561480000002
352,1,2,2,29,156570,4,1,5,4,0.37200000000000005,347747,0.7,30,0.0535,496781,0.149,187.5437434
353,6,2,2,39,84501,12,3,6,5,0.455,264882,0.45,35,0.0535,588627,0.198,218.7042272
354,1,1,2,34,143526,9,1,1,1,0.391,284905,0.93,20,0.015,306349,0.115,212.93870230000002
355,1,1,1,28,116263,5,6,4,5,0.39799999999999996,235363,1.0,35,0.0535,235363,0.128,208.62722019999998
356,1,2,2,37,118058,13,1,3,5,0.452,399061,0.55,25,0.025,725565,0.182,178.17223230000002
357,6,1,2,54,160239,5,1,5,3,0.377,160150,0.85,25,0.0535,188412,0.073,216.4729585
358,2,1,1,33,48446,12,4,5,6,0.428,210376,1.0,20,0.045,210376,0.33,269.6811122
359,1,2,2,29,45380,2,3,1,7,0.495,335889,0.45,25,0.015,746420,0.355,245.8041105
360,6,1,2,49,87024,14,6,1,4,0.436,101098,0.6,25,0.0535,168497,0.084,241.1933582
361,3,2,2,32,100896,13,2,1,6,0.379,264376,0.7,25,0.025,377680,0.141,219.24835409999997
362,6,1,2,43,92514,2,4,3,3,0.474,288301,1.0,25,0.0535,288301,0.226,255.80850619999998
363,2,1,2,24,60392,3,3,1,6,0.47600000000000003,106053,0.65,20,0.0535,163158,0.14300000000000002,227.1463773
364,1,1,1,35,104033,7,1,3,5,0.426,297006,0.75,30,0.0535,396008,0.191,185.8201098
365,1,2,2,33,122277,5,2,1,5,0.348,268395,0.85,35,0.025,315759,0.094,196.33935219999998
366,6,2,1,27,48431,4,2,6,5,0.46799999999999997,70822,0.93,35,0.015,76153,0.054000000000000006,254.9055996
367,6,2,2,49,107050,6,1,5,2,0.429,130543,0.55,25,0.035,237351,0.073,230.69597569999996
368,6,2,1,32,80764,1,4,1,5,0.431,239433,0.75,35,0.025,319244,0.127,253.92005759999998
369,2,1,1,33,173635,11,1,5,7,0.33399999999999996,250385,1.0,20,0.0535,250385,0.11800000000000001,206.4408504
370,6,1,2,28,90405,8,1,6,6,0.469,230056,1.0,30,0.015,230056,0.105,259.9642814
371,6,2,2,54,123722,7,1,5,2,0.379,159717,0.7,35,0.045,228167,0.073,234.17481580000003
372,6,1,2,35,153427,9,1,3,4,0.445,624434,0.6,30,0.025,1040723,0.193,202.5741707
373,1,1,2,53,156388,12,1,5,7,0.295,396996,0.85,25,0.045,467054,0.16899999999999998,212.4554824
374,6,1,2,44,60835,13,2,1,6,0.42200000000000004,145985,0.65,25,0.025,224592,0.129,218.94731290000001
375,6,1,2,34,55623,8,6,2,4,0.47200000000000003,285372,0.55,25,0.035,518858,0.308,259.9741915
376,1,1,2,40,160380,10,1,5,5,0.307,186482,0.93,20,0.035,200518,0.081,183.21254040000002
377,6,2,2,28,129563,13,1,4,6,0.384,164400,0.55,35,0.0535,298909,0.08,164.4205803
378,6,1,1,29,41692,2,3,3,5,0.467,63650,0.75,35,0.0535,84867,0.09699999999999999,229.0694958
379,5,1,2,34,123379,5,1,3,6,0.466,227647,0.85,25,0.015,267820,0.08900000000000001,212.15011
380,1,2,2,34,132922,3,2,5,6,0.38,200123,0.7,40,0.045,285890,0.081,212.1320694
381,5,1,2,54,74305,13,1,1,4,0.428,62636,0.65,25,0.0535,96363,0.061,209.6725755
382,6,2,2,50,86102,11,2,2,4,0.44799999999999995,301060,0.65,25,0.045,463169,0.233,254.71696430000003
383,6,2,1,23,44119,10,2,2,5,0.491,242756,0.93,35,0.025,261028,0.23600000000000002,272.27614930000004
384,2,1,1,26,108251,9,3,5,4,0.402,170004,0.7,25,0.0535,242863,0.114,203.4819698
385,5,1,1,30,144719,3,2,5,6,0.377,74974,0.65,35,0.0535,115345,0.033,185.8093084
386,4,1,2,50,145475,3,2,3,5,0.45399999999999996,176388,0.7,25,0.0535,251983,0.08800000000000001,206.209972
387,4,1,2,52,75222,6,2,5,3,0.425,142779,0.85,25,0.0535,167975,0.138,224.7269415
388,2,2,1,41,66190,12,4,2,5,0.456,220261,0.85,25,0.0535,259131,0.242,245.9527838
389,6,2,1,51,152352,3,2,5,3,0.304,66612,0.93,35,0.0535,71626,0.027999999999999997,200.44077959999998
390,2,2,2,32,131627,14,1,1,2,0.355,307243,0.65,20,0.0535,472682,0.19,201.9700628
391,6,2,2,28,88410,12,4,3,5,0.499,352483,0.75,35,0.035,469977,0.198,263.8605538
392,3,1,2,33,46783,6,6,2,5,0.402,76799,1.0,25,0.05,76799,0.115,233.3639211
393,1,1,2,42,153056,11,2,5,6,0.34700000000000003,684440,0.75,25,0.0535,912587,0.325,173.39515480000003
394,1,1,2,42,88090,7,2,1,2,0.45899999999999996,329643,0.85,25,0.0535,387815,0.272,218.4780338
395,1,2,2,34,156619,8,1,5,6,0.314,312783,0.93,30,0.015,336326,0.083,171.7400359
396,1,2,1,28,97338,3,3,2,5,0.461,601721,0.93,35,0.035,647012,0.307,260.8851118
397,3,1,1,29,122974,8,2,5,6,0.4,110748,0.7,30,0.0535,158211,0.06,184.7948792
398,6,1,2,34,95915,2,3,5,6,0.436,261797,0.75,25,0.035,349063,0.16399999999999998,258.3330103
399,3,1,2,52,153444,7,1,3,4,0.41600000000000004,277739,0.6,25,0.025,462898,0.09699999999999999,191.33109050000002
400,1,1,2,50,160808,7,1,5,5,0.33799999999999997,233407,0.85,20,0.035,274596,0.10099999999999999,192.8199617
401,6,1,2,35,84856,11,3,3,6,0.44,112640,0.6,25,0.025,187733,0.071,214.02995330000002
402,3,2,2,22,101748,8,2,5,5,0.385,328292,0.85,35,0.035,386226,0.16,233.26872909999997
403,1,1,2,31,91741,2,4,3,6,0.484,325052,0.75,20,0.035,433403,0.247,241.93926820000001
404,1,2,1,24,100370,9,6,1,5,0.39299999999999996,204384,0.93,40,0.05,219768,0.11800000000000001,216.3765312
405,6,1,1,27,95637,3,1,4,6,0.449,136047,0.85,35,0.0535,160055,0.09,206.0902882
406,2,2,1,38,88050,2,4,1,5,0.439,407246,0.93,25,0.0535,437899,0.336,261.03952979999997
407,2,1,2,32,79684,12,4,2,6,0.425,294305,0.75,20,0.0535,392407,0.301,244.6823537
408,5,1,1,28,143617,1,3,3,4,0.42,236441,0.93,35,0.0535,254238,0.10400000000000001,217.75334840000002
409,1,1,2,32,125336,12,6,1,6,0.341,413309,0.7,25,0.025,590441,0.17800000000000002,221.1183674
410,1,1,2,44,117443,13,6,3,3,0.452,707460,0.65,25,0.0535,1088400,0.43700000000000006,230.89339909999998
411,6,2,2,37,71959,1,3,3,6,0.488,207950,0.85,30,0.035,244647,0.156,254.03529139999998
412,1,2,2,31,98083,8,2,4,5,0.455,263731,0.93,30,0.035,283582,0.145,219.40869080000002
413,4,1,1,50,91901,6,1,3,6,0.5,120395,0.93,20,0.0535,129457,0.107,227.7570815
414,6,2,2,44,57120,10,2,6,3,0.516,317060,0.85,30,0.045,373012,0.337,268.2975513
415,5,1,2,39,47135,2,4,5,6,0.44,224843,0.45,25,0.025,499651,0.257,235.46090159999997
416,6,1,1,30,76004,12,5,2,5,0.408,167808,1.0,35,0.015,167808,0.081,273.84303910000006
417,6,1,2,43,138219,5,1,3,4,0.48100000000000004,172994,0.6,25,0.0535,288323,0.091,180.73782880000002
418,2,2,1,29,45569,11,3,1,6,0.44799999999999995,266935,1.0,30,0.035,266935,0.316,261.1850927
419,1,2,2,28,225791,9,2,5,6,0.35,242412,0.85,35,0.0535,285191,0.068,151.6828421
420,2,2,2,54,45944,7,6,2,4,0.467,242144,0.55,20,0.0535,440262,0.43,228.1385005
421,4,2,2,48,86102,10,1,1,6,0.41100000000000003,242459,0.93,25,0.0535,260709,0.204,235.0074406
422,1,1,1,21,56158,9,4,2,5,0.44299999999999995,233851,0.75,30,0.015,311801,0.172,236.3973398
423,6,1,2,28,157840,11,1,3,4,0.442,343493,1.0,30,0.0535,343493,0.146,227.83473659999999
424,6,2,2,28,101143,8,6,3,4,0.48,152547,0.75,40,0.045,203396,0.081,254.8069696
425,1,2,2,34,120808,10,1,5,6,0.392,439518,0.45,35,0.025,976707,0.156,170.4727392
426,6,2,2,32,165514,7,6,5,5,0.337,224592,0.75,30,0.015,299456,0.055999999999999994,201.30578169999998
427,6,1,2,40,86138,12,3,4,6,0.379,286218,0.85,30,0.0535,336727,0.223,219.1737059
428,2,1,2,36,187785,11,1,5,6,0.408,314468,0.75,20,0.0535,419291,0.13699999999999998,166.82395480000002
429,1,2,2,30,151737,6,1,3,4,0.39,94854,0.65,30,0.0535,145929,0.042,155.3259584
430,6,2,2,43,159893,4,1,5,1,0.332,168334,0.93,30,0.015,181004,0.044000000000000004,214.0362912
431,6,2,2,48,178219,8,1,3,7,0.364,217536,0.75,25,0.045,290048,0.081,209.033952
432,6,1,1,33,76653,12,4,3,5,0.509,141614,0.7,35,0.025,202306,0.079,246.4231494
433,4,2,2,33,182465,3,1,3,5,0.45299999999999996,260646,0.85,25,0.025,306642,0.077,210.3145807
434,1,1,2,51,153984,7,1,6,1,0.39299999999999996,200555,0.85,25,0.035,235947,0.078,222.50242790000001
435,1,2,2,29,68661,8,1,3,6,0.519,374227,0.7,25,0.05,534610,0.382,228.2381497
436,6,2,2,43,104557,5,2,3,4,0.489,106158,0.85,40,0.0535,124892,0.062,206.7019882
437,3,2,2,42,107671,10,2,3,6,0.479,316519,0.7,25,0.015,452170,0.141,203.59888859999998
438,1,1,2,35,168589,4,6,3,5,0.4,369097,0.65,25,0.0535,567842,0.159,193.4491856
439,4,1,2,28,159651,1,1,3,5,0.344,196701,0.93,30,0.0535,211506,0.083,188.3742337
440,6,2,2,36,61481,10,2,5,6,0.46299999999999997,136019,0.6,35,0.0535,226698,0.14,205.9454132
441,1,2,1,29,157790,13,2,5,3,0.355,335157,0.6,35,0.0535,558595,0.134,171.1708959
442,4,2,2,28,83413,13,2,3,6,0.496,222626,0.93,30,0.0535,239383,0.179,239.6205506
443,6,2,1,30,77604,2,3,6,5,0.47,226493,1.0,40,0.05,226493,0.16899999999999998,265.9672006
444,1,1,1,27,107799,3,1,3,4,0.455,168385,0.93,35,0.045,181059,0.08900000000000001,234.05689069999997
445,2,2,2,47,124221,1,5,3,4,0.413,186896,0.75,25,0.025,249195,0.081,226.8562034
446,1,1,2,37,120447,2,1,5,5,0.381,406782,0.65,20,0.015,625818,0.196,196.7004185
447,5,1,2,28,164642,1,1,1,6,0.34600000000000003,299755,0.75,30,0.05,399673,0.11699999999999999,201.05314230000002
448,6,2,2,26,88118,2,6,6,4,0.43799999999999994,211098,0.7,35,0.025,301569,0.10300000000000001,265.1254481
449,1,2,2,32,79941,3,2,1,6,0.489,226928,0.6,35,0.05,378213,0.172,215.67632519999998
450,5,1,2,43,158728,3,6,5,5,0.317,269239,0.65,25,0.05,414214,0.11900000000000001,199.52521059999998
451,3,1,2,26,73415,8,2,5,5,0.456,256333,0.6,25,0.035,427222,0.21,236.05495640000004
452,1,1,2,28,222767,10,1,5,6,0.359,72330,0.93,20,0.035,77774,0.023,174.2613701
453,1,1,2,37,148574,13,1,3,6,0.44299999999999995,156215,1.0,20,0.0535,156215,0.086,190.72027509999998
454,1,2,2,23,111623,10,1,6,6,0.43700000000000006,264302,0.85,35,0.0535,310944,0.15,222.06954610000003
455,1,1,1,28,135821,5,1,5,6,0.39899999999999997,342525,0.975,30,0.0535,351308,0.16899999999999998,212.9272888
456,6,1,2,45,70536,3,2,4,2,0.474,174161,0.85,25,0.0535,204895,0.179,224.0860985
457,2,2,1,54,117077,14,4,3,6,0.45399999999999996,374381,0.93,20,0.025,402560,0.203,239.91018640000001
458,6,1,2,47,177373,6,2,6,5,0.392,266788,0.7,25,0.035,381126,0.09,231.189233
459,1,2,1,27,117061,3,1,3,6,0.446,326216,1.0,35,0.0535,326216,0.17600000000000002,231.55894530000003
460,6,2,2,42,155101,11,1,3,6,0.425,118863,0.85,35,0.0535,139839,0.049,151.2162949
461,6,1,1,49,87477,8,3,5,4,0.436,70582,1.0,25,0.015,70582,0.039,255.1697371
462,6,1,1,28,80741,2,3,2,5,0.423,210573,1.0,35,0.015,210573,0.096,263.72409159999995
463,6,1,2,40,148912,11,1,5,4,0.33899999999999997,247014,0.75,25,0.0535,329352,0.12,193.4118228
464,6,1,1,24,79763,5,4,5,6,0.479,238088,0.85,35,0.0535,280104,0.18899999999999997,262.9912524
465,3,1,1,34,42648,12,3,5,6,0.409,297305,1.0,30,0.015,297305,0.289,262.5229715
466,1,1,2,32,164104,13,1,3,5,0.37,436168,0.93,25,0.015,468998,0.128,188.7981899
467,1,1,1,45,80926,3,2,6,5,0.491,257913,0.975,25,0.0535,264526,0.231,240.2406239
468,5,1,2,50,129366,8,2,5,4,0.396,98703,0.85,25,0.035,116121,0.046,224.558281
469,3,1,1,28,89248,2,4,2,6,0.42200000000000004,203757,0.975,30,0.0535,208982,0.153,248.645904
470,5,2,2,46,77838,12,6,5,2,0.45399999999999996,126134,0.75,25,0.035,168179,0.09699999999999999,273.0229158
471,2,2,2,52,167198,13,1,3,4,0.447,342471,0.7,20,0.015,489244,0.11900000000000001,209.019976
472,2,2,2,39,150862,7,1,5,6,0.354,392823,0.55,20,0.035,714224,0.18100000000000002,142.6126155
473,6,2,2,39,54497,2,3,2,5,0.513,205604,0.7,35,0.0535,293720,0.239,258.4257008
474,3,1,1,24,85198,11,3,2,4,0.373,221536,0.85,35,0.0535,260631,0.165,234.8815787
475,1,1,1,31,60644,12,3,3,6,0.527,226430,0.55,35,0.0535,411691,0.23600000000000002,196.589196
476,1,2,2,48,139879,10,1,1,5,0.40299999999999997,317139,0.975,35,0.015,325271,0.083,218.36639169999998
477,1,1,1,34,78926,2,4,3,5,0.49200000000000005,299568,0.85,35,0.05,352433,0.23,240.92094029999998
478,6,1,2,44,108144,14,1,5,4,0.389,248558,0.55,25,0.0535,451924,0.16699999999999998,173.2730304
479,1,2,2,33,161429,7,1,3,6,0.406,200450,0.65,35,0.045,308385,0.071,169.071884
480,6,1,1,30,107349,6,1,5,6,0.373,219886,0.7,35,0.025,314123,0.08800000000000001,217.1670472
481,1,1,2,24,114684,3,2,5,5,0.389,254100,1.0,20,0.0535,254100,0.18100000000000002,240.9289435
482,1,1,2,29,168454,3,2,3,4,0.402,701918,0.85,20,0.015,825786,0.24100000000000002,213.8989696
483,2,2,2,51,86003,6,6,4,6,0.43799999999999994,73873,0.7,20,0.045,105533,0.065,227.0889292
484,3,2,1,29,115487,2,3,6,6,0.48,125445,0.93,30,0.05,134887,0.07,237.1830064
485,1,2,2,36,143913,5,1,3,5,0.428,421738,0.7,25,0.0535,602483,0.213,186.8125885
486,6,2,2,31,115344,7,1,5,6,0.408,91349,0.85,30,0.0535,107469,0.053,186.588534
487,6,2,2,31,116028,11,1,3,4,0.465,298686,0.65,35,0.0535,459517,0.163,206.5412125
488,1,1,2,34,149956,7,1,5,6,0.371,253808,0.6,25,0.025,423013,0.091,166.8665794
489,2,2,2,47,92396,8,1,5,6,0.428,190791,0.85,25,0.0535,224460,0.15,208.5337188
490,1,1,1,26,181302,10,2,6,5,0.414,203565,0.75,20,0.045,271420,0.085,218.279251
491,1,2,2,28,144505,10,2,5,5,0.331,578616,0.93,35,0.0535,622168,0.253,200.4669295
492,4,2,2,32,145966,3,1,1,4,0.387,199614,0.6,25,0.035,332690,0.08199999999999999,211.9364611
493,6,1,2,41,176065,3,1,6,5,0.39299999999999996,257011,0.93,25,0.015,276356,0.07,218.52663700000002
494,1,2,2,42,153617,10,1,4,5,0.331,265428,0.7,35,0.05,379183,0.105,132.37731570000003
